42,40,45,56,17,35,79,8,57,48,9,39,64,96,20,84,47,2,28,38,32,53,82,50,4,75,41,86,36,29,46,18,31,19,62,3,59,76,83,10,49,65,78,14,60,24,55,81,34,80,74,21,25,33,77,52,13,37,67,44,58,5,71,73,26,22,30,90,16,72,97,95,69,87,98,54,94,63,91,6,23,66,61,51,12,43,0,99,88,15,85,70,1,68,7,11,27,92,93,89,
45,17,60,42,35,40,39,57,64,49,8,82,9,47,2,31,32,48,28,75,4,20,46,36,96,19,38,78,41,84,53,72,29,10,18,62,81,65,3,30,56,68,24,90,21,97,14,55,86,50,25,58,76,44,83,34,77,54,13,26,33,74,67,59,79,73,5,80,87,51,69,95,52,12,37,61,16,22,63,92,98,11,93,23,43,27,70,91,94,7,99,66,6,71,1,15,85,88,0,89,
45,60,42,35,40,64,39,79,8,9,2,49,44,17,32,48,96,68,57,28,4,47,36,53,84,83,31,55,38,46,14,19,41,75,56,62,29,50,82,34,65,18,73,21,78,13,33,81,58,59,25,76,20,37,80,72,3,24,90,95,10,86,5,67,87,77,74,23,61,52,30,54,26,92,69,98,16,51,94,97,11,7,66,43,63,88,12,22,0,70,27,93,99,85,6,1,91,71,89,15,
45,60,35,8,40,42,82,17,39,9,49,96,48,57,64,2,47,53,32,20,4,28,41,31,19,38,84,46,83,24,50,56,14,10,36,18,29,75,13,44,65,73,78,5,62,72,33,21,55,90,68,58,86,74,52,81,3,34,59,25,69,76,54,67,30,77,61,66,79,37,26,87,22,95,80,91,63,51,12,6,11,97,27,23,99,98,92,70,16,1,0,7,85,94,43,71,89,88,93,15,
42,35,39,2,40,9,45,56,8,47,49,17,78,48,41,64,32,97,36,31,74,84,53,57,38,4,65,50,55,18,46,29,34,24,62,19,83,44,21,67,20,14,10,28,96,75,68,76,77,79,86,3,54,5,90,72,60,73,13,33,82,81,25,30,37,58,26,80,63,69,16,52,6,95,61,12,23,70,0,22,51,59,11,87,66,1,94,98,43,27,88,93,85,7,91,71,99,89,15,92,
45,56,35,40,42,8,49,20,47,39,17,32,48,2,64,28,79,14,53,96,9,36,41,68,38,21,57,31,60,4,75,46,50,86,18,78,84,29,19,74,44,76,83,81,77,3,5,65,61,13,10,62,67,55,34,72,33,69,37,24,58,82,25,90,59,30,73,12,80,27,51,26,11,54,52,87,63,93,99,22,95,97,23,66,0,92,16,70,98,6,91,7,88,43,1,71,94,85,15,89,
45,35,8,56,39,57,40,17,42,79,9,48,2,41,49,47,96,64,32,4,75,31,46,50,84,28,20,53,21,38,18,36,78,62,34,83,44,65,74,86,29,55,13,14,33,19,3,72,58,5,60,67,68,26,10,12,73,81,66,59,30,76,24,82,25,80,63,54,77,61,90,6,52,69,37,11,16,27,87,23,51,97,22,94,93,98,43,99,85,95,92,88,1,91,0,70,71,15,7,89,
56,45,35,40,42,8,39,9,44,17,57,64,84,78,48,2,47,28,74,31,4,96,32,53,18,75,49,46,38,29,55,36,62,65,60,19,83,82,50,21,71,86,77,41,14,13,58,72,67,34,24,90,5,81,25,33,54,59,69,11,3,10,76,52,87,73,37,30,79,22,97,20,80,12,26,61,63,23,51,93,98,70,95,66,94,27,0,6,99,1,43,16,15,92,85,7,68,91,89,88,
45,56,39,42,17,40,35,2,44,8,57,9,78,48,64,32,84,47,96,4,28,53,49,36,31,18,46,38,29,75,65,21,19,82,34,76,24,83,62,74,14,50,80,71,67,72,60,55,3,41,54,77,33,30,10,5,13,59,73,25,79,6,87,58,86,81,63,90,20,26,11,37,70,12,51,27,61,69,23,52,66,98,43,7,88,95,91,97,68,93,16,22,1,99,85,94,0,15,92,89,
42,45,49,39,40,35,82,56,17,8,48,47,9,57,4,2,31,96,20,32,64,84,62,53,28,50,24,38,46,41,75,19,29,86,13,21,18,55,36,74,14,65,10,83,60,58,73,5,81,71,34,37,76,78,44,33,3,12,25,72,59,79,90,54,87,61,67,97,6,66,52,80,77,51,30,26,69,11,27,43,63,94,16,70,95,89,0,22,98,99,23,68,91,88,7,1,92,15,93,85,
40,45,8,56,39,64,42,57,17,35,84,82,9,47,44,48,2,32,36,4,78,96,46,29,31,62,53,38,28,24,49,50,54,74,75,14,86,41,83,13,19,60,65,18,76,72,55,21,20,37,58,90,73,25,71,11,79,67,30,61,10,33,3,59,26,5,63,80,52,22,81,69,95,77,43,99,51,87,70,16,12,66,91,34,98,6,23,0,94,27,68,1,93,97,92,88,15,7,89,85,
42,8,82,56,17,35,40,9,39,41,48,45,59,53,31,64,2,47,49,57,4,38,32,24,19,36,29,50,28,18,46,96,84,44,21,77,75,83,58,60,78,34,86,14,54,10,55,20,65,80,62,68,5,79,76,3,74,73,25,72,90,69,12,13,51,37,61,33,81,26,11,52,67,23,0,43,22,87,70,30,6,95,98,94,63,7,66,91,97,16,99,71,1,85,15,27,92,88,93,89,
56,8,45,42,40,79,35,17,39,9,20,64,84,47,96,57,2,32,31,53,48,28,38,4,75,49,46,14,36,83,41,68,19,18,21,60,29,65,50,82,78,67,97,44,24,5,55,34,25,10,37,73,90,13,33,86,74,54,26,81,95,58,80,62,72,51,52,61,76,59,30,3,63,23,99,77,87,66,94,69,93,70,27,16,0,12,11,89,43,92,98,22,7,71,91,85,15,1,6,88,
45,60,35,17,42,9,39,3,78,40,2,41,49,48,64,47,57,96,4,31,53,82,32,36,29,84,38,72,62,46,28,34,75,18,21,24,19,83,14,56,50,76,8,33,52,65,55,68,5,73,58,44,10,59,67,25,81,37,74,26,22,86,95,54,90,30,63,97,13,20,61,23,69,80,77,66,27,79,51,87,16,43,98,91,12,94,11,93,15,6,1,70,7,0,71,92,85,88,89,99,
45,60,40,42,82,8,39,2,17,9,35,48,20,84,64,47,28,96,32,57,4,49,31,18,75,46,53,41,78,83,38,30,56,62,36,14,19,65,44,24,10,71,34,76,29,86,74,50,72,77,13,21,37,59,55,26,52,5,58,81,33,73,54,67,51,90,94,80,6,3,22,87,95,61,79,69,11,23,25,16,63,99,12,93,27,98,89,66,70,91,97,85,1,92,0,68,15,43,88,7,
45,40,35,79,42,9,60,39,8,17,20,2,59,49,47,48,4,64,96,31,28,53,84,32,57,75,46,78,19,41,65,30,36,82,38,55,18,3,62,50,83,14,73,13,21,71,10,56,34,44,24,29,58,76,11,26,33,81,67,80,25,77,87,72,90,37,12,5,86,51,54,61,66,52,68,74,97,94,69,63,0,23,99,16,6,43,93,22,95,89,7,70,98,91,1,27,85,92,88,15,
62,40,45,35,39,56,9,8,17,49,64,42,96,82,48,32,2,44,53,21,28,38,4,36,47,41,46,57,84,75,29,78,50,31,90,18,65,83,73,25,5,19,54,52,14,58,79,11,72,13,37,24,10,55,33,81,86,12,67,69,68,59,76,61,80,30,20,74,77,63,60,26,22,3,51,27,87,16,70,34,94,23,99,43,6,7,93,0,15,98,66,95,97,85,71,89,88,1,91,92,
35,45,56,42,40,8,17,79,39,9,44,2,48,57,84,32,64,4,47,24,34,36,49,28,38,53,96,75,19,62,46,31,41,83,55,78,29,50,86,60,74,18,14,21,37,73,54,5,26,61,65,72,95,81,33,90,67,69,13,80,58,3,71,10,76,51,25,59,30,87,77,23,82,63,20,66,6,7,98,22,70,52,94,43,16,11,99,12,27,15,91,0,85,93,92,89,97,1,68,88,
45,60,42,35,40,39,82,9,8,64,17,32,20,57,48,53,84,47,96,2,18,36,4,31,83,75,56,38,46,49,14,28,62,81,59,86,78,34,41,50,29,55,76,72,74,19,21,5,79,44,3,65,13,25,37,24,68,67,33,58,61,10,77,30,90,54,87,95,52,94,80,73,23,26,12,6,11,69,51,63,91,66,70,43,98,22,93,99,1,92,88,27,16,85,89,0,97,71,15,7,
60,45,35,8,42,40,17,39,48,79,47,44,2,57,84,64,32,53,4,36,28,96,49,74,9,83,56,41,65,31,50,14,55,78,38,46,75,21,71,29,18,19,24,81,5,69,86,52,62,33,26,72,59,58,67,20,63,80,34,82,25,76,30,13,77,54,73,61,37,3,90,95,10,98,51,7,11,16,87,43,12,66,94,70,97,68,99,22,92,93,0,23,15,85,1,6,27,89,91,88,
45,42,35,40,56,17,8,39,78,49,75,20,96,9,47,2,48,62,32,4,64,53,57,38,82,18,46,28,31,54,50,84,36,90,41,19,60,79,86,44,21,29,24,77,76,11,65,67,55,74,83,81,14,33,68,25,72,61,52,73,37,10,30,59,63,13,98,66,80,26,3,5,58,97,69,93,87,12,94,51,91,34,95,7,16,99,70,6,23,92,27,85,22,1,0,43,89,71,15,88,
45,40,42,35,39,60,8,79,64,17,9,84,48,57,31,4,2,41,14,32,53,36,74,47,97,44,49,30,83,38,75,46,19,62,18,56,65,28,78,55,67,29,34,50,54,90,86,61,33,52,24,5,87,82,76,13,58,20,25,10,21,26,96,72,80,81,12,71,73,66,51,63,3,7,37,59,27,69,77,95,22,92,6,70,16,11,98,94,93,15,91,23,99,0,68,89,1,43,88,85,
45,35,40,56,8,39,62,2,57,44,17,79,49,48,42,9,47,38,75,96,32,64,53,84,31,83,4,21,29,14,28,50,60,78,19,46,65,34,41,90,55,68,13,36,18,74,81,24,58,73,77,61,52,67,20,5,11,10,76,30,0,3,86,59,37,94,72,82,25,33,80,69,87,54,26,22,6,66,12,1,63,95,51,43,23,16,91,93,70,98,92,27,99,85,88,97,15,7,71,89,
45,56,40,42,35,8,17,64,82,84,9,39,44,57,32,2,48,96,50,46,47,53,49,4,75,36,78,28,31,29,38,18,62,41,65,14,83,12,13,67,55,86,19,74,68,21,24,11,5,72,33,20,58,59,81,37,76,10,60,25,3,54,30,77,73,79,90,80,51,26,87,98,61,23,34,95,69,66,6,63,22,52,94,99,43,0,93,7,70,16,97,27,15,91,92,1,88,85,71,89,
45,42,40,35,8,56,49,39,79,64,28,48,17,32,96,2,47,9,57,31,4,53,20,83,59,18,36,84,24,41,54,62,60,38,46,19,13,78,33,65,14,82,76,75,44,71,34,50,21,29,72,55,58,5,81,86,61,77,73,67,37,30,74,10,90,80,0,25,3,52,22,26,23,95,51,97,70,11,92,99,98,91,68,69,12,94,63,66,43,93,87,27,7,15,85,16,6,1,89,88,
40,9,56,35,49,45,17,62,39,78,8,42,2,48,20,64,57,47,32,31,96,74,53,4,46,38,84,24,50,55,75,79,83,13,19,58,28,60,65,14,36,41,90,5,21,29,10,12,72,82,73,18,44,86,34,81,52,69,33,71,26,25,54,37,77,76,59,30,80,67,61,95,70,3,63,23,51,93,11,7,27,66,6,87,85,22,0,43,1,99,94,98,16,68,89,15,91,97,88,92,
45,56,39,8,35,42,83,40,4,47,17,49,57,41,2,38,9,48,82,61,28,32,31,64,75,44,18,33,95,46,53,54,14,62,36,84,21,96,60,86,29,19,68,73,24,50,90,55,34,78,65,67,20,76,69,30,10,52,25,81,72,3,80,37,70,87,13,5,59,23,58,66,79,74,11,92,12,26,63,16,77,94,91,51,0,22,6,99,27,98,97,93,88,43,71,85,7,15,89,1,
45,60,42,35,8,49,40,39,64,17,82,2,48,57,53,44,28,47,46,84,32,4,9,18,56,97,36,38,83,14,19,31,50,65,75,21,62,58,41,59,10,86,52,33,96,78,79,72,68,80,34,76,29,81,25,55,5,77,13,3,73,24,67,74,87,90,37,20,66,54,91,51,23,30,95,69,61,11,22,26,98,99,93,6,63,0,70,94,12,89,16,27,92,1,88,43,71,15,85,7,
45,35,56,39,42,17,41,8,9,84,32,40,31,4,48,57,82,64,97,38,75,2,47,83,46,49,53,29,65,28,50,21,60,14,36,62,78,19,20,55,67,80,34,18,44,13,73,61,3,86,24,90,79,74,10,72,77,96,54,33,52,0,58,81,51,76,5,71,66,30,59,25,23,22,26,69,98,37,70,87,95,27,63,12,94,6,93,99,7,16,11,68,92,91,89,85,88,15,43,1,
8,60,45,35,39,17,42,82,20,40,49,9,57,64,2,36,47,32,31,48,46,78,96,84,41,4,54,68,24,29,18,44,53,65,28,50,14,34,83,21,55,56,38,25,19,5,76,10,75,13,62,58,3,95,72,80,81,86,37,90,26,87,30,67,74,59,12,33,77,79,61,63,70,52,69,0,94,73,51,22,27,66,97,93,1,7,16,6,99,11,98,23,91,88,92,43,85,89,15,71,
35,45,42,40,60,96,17,39,8,9,48,84,64,78,57,2,31,32,47,4,21,44,18,74,38,28,53,75,41,46,36,49,62,14,55,68,82,65,56,29,19,34,76,83,13,3,5,86,50,54,80,58,59,81,33,20,30,67,24,61,90,37,10,72,73,22,51,25,79,77,52,63,43,69,70,23,87,12,26,95,91,66,11,97,1,7,6,0,99,16,93,94,98,92,89,27,71,88,85,15,
45,60,40,42,39,17,8,35,82,49,20,2,64,47,9,48,32,53,96,31,46,68,36,57,4,38,24,83,14,21,50,28,65,18,19,59,56,75,41,44,37,84,86,78,77,55,5,29,54,62,58,34,26,76,72,90,25,80,3,13,74,30,10,67,73,61,51,93,33,81,69,66,11,79,23,0,52,95,87,63,92,98,97,99,12,43,7,94,22,70,85,91,88,16,89,27,71,1,6,15,
45,60,42,35,8,17,41,9,32,64,40,39,57,2,47,49,4,82,50,28,94,72,18,53,46,31,97,84,56,36,55,38,75,30,83,14,68,19,44,29,78,65,21,24,96,62,58,13,10,74,86,79,25,26,81,3,11,52,54,20,5,33,37,59,90,77,67,76,80,61,73,99,69,51,34,48,63,87,95,16,22,7,0,23,98,70,66,27,85,91,12,92,43,1,93,6,89,15,71,88,
56,45,17,42,39,35,40,8,9,2,47,84,77,59,31,64,4,41,32,96,48,53,19,78,76,55,46,74,38,36,57,18,14,50,49,20,65,75,13,5,34,62,82,21,54,86,58,33,83,44,60,80,29,26,81,73,24,90,28,51,37,72,25,71,30,10,79,94,3,52,0,67,95,63,23,69,87,22,61,11,27,91,6,70,66,12,93,43,68,85,98,92,99,1,16,97,88,7,15,89,
42,56,39,40,45,49,8,82,35,2,17,48,47,28,75,9,41,96,32,57,31,64,46,62,4,36,38,83,53,44,86,50,19,60,84,18,29,5,78,14,24,58,59,21,68,25,65,30,73,3,34,81,67,80,10,74,13,54,37,72,76,77,55,33,90,69,87,23,22,79,20,52,6,63,66,51,26,70,61,43,27,93,91,98,95,7,94,97,11,12,16,1,99,0,89,92,71,15,85,88,
45,35,62,60,40,39,17,78,8,84,57,48,31,32,9,47,42,4,38,2,96,41,28,36,82,46,64,53,14,49,65,83,75,29,19,18,44,72,13,55,56,30,59,50,73,11,20,10,5,21,25,58,54,76,80,90,81,86,68,74,3,70,24,63,52,33,67,61,79,22,69,77,37,26,91,7,12,87,23,95,51,34,16,94,97,99,15,0,92,98,93,6,66,88,85,43,89,27,1,71,
42,56,45,35,40,84,39,8,82,17,57,48,20,47,4,2,64,53,9,32,36,96,41,28,49,50,31,29,75,58,38,18,13,76,62,14,78,65,46,68,19,34,24,30,55,60,33,81,83,67,44,54,21,5,61,80,10,74,3,86,72,73,52,26,79,37,11,77,25,69,90,23,63,51,12,87,98,93,95,59,70,43,94,92,97,6,1,22,0,15,16,91,66,99,27,89,88,7,71,85,
56,42,45,35,8,40,32,57,39,82,2,17,4,64,47,20,28,49,18,48,96,50,74,53,9,14,46,36,21,78,38,84,60,62,75,31,41,11,65,29,19,24,13,76,54,68,37,86,55,10,83,44,59,58,80,73,72,79,90,87,33,69,77,5,67,63,3,25,81,51,52,30,34,26,43,94,70,6,22,61,95,23,99,0,91,16,1,12,85,97,93,27,7,89,92,98,15,71,66,88,
45,35,42,40,39,8,60,17,9,64,82,57,20,2,31,84,4,48,32,96,49,36,14,41,47,38,46,53,28,44,18,62,29,78,65,30,24,56,77,75,55,5,19,34,21,10,13,83,74,33,90,54,59,72,50,68,79,37,3,86,63,76,69,25,81,73,23,67,80,52,61,98,58,11,95,26,94,97,87,51,93,0,12,70,1,22,66,7,43,6,99,27,88,92,85,91,16,15,89,71,
42,45,35,39,40,60,32,17,48,9,49,64,8,50,44,47,2,82,21,4,36,57,41,31,75,29,53,96,46,84,83,19,74,77,62,78,38,14,24,18,28,56,86,13,72,58,55,80,68,59,5,65,20,10,61,81,76,79,33,52,11,73,69,30,63,25,95,54,67,37,90,87,98,66,3,97,26,70,34,51,99,16,22,7,12,91,6,93,27,15,23,94,1,43,0,92,85,71,88,89,
45,56,35,39,17,64,40,8,42,57,79,2,84,20,4,9,48,31,47,96,14,18,38,32,62,46,44,28,36,65,49,53,33,78,24,68,34,60,67,41,5,19,29,74,55,21,50,72,75,80,83,10,58,69,76,86,52,81,12,87,13,25,30,3,54,77,6,95,59,73,37,90,63,26,82,23,22,98,61,11,97,70,27,51,99,66,94,43,7,16,93,91,92,71,88,89,1,85,0,15,
45,60,35,40,42,8,39,57,17,64,84,47,9,96,79,44,48,2,4,19,75,36,32,28,78,83,53,62,55,30,56,65,31,41,46,38,49,50,72,14,21,3,18,76,34,29,24,74,81,68,33,63,59,25,20,95,13,73,86,61,10,69,54,5,67,80,90,94,77,37,52,58,97,26,51,6,82,23,43,11,70,93,22,66,16,12,87,91,85,99,88,98,7,92,0,89,1,15,27,71,
45,60,35,78,42,40,8,17,57,39,53,20,49,9,64,75,2,84,48,47,38,62,32,56,96,19,82,4,36,31,46,24,14,65,50,28,55,34,83,44,29,41,18,33,67,54,76,86,58,5,69,21,59,13,80,26,73,6,77,72,68,37,3,61,10,63,25,52,81,23,90,79,30,74,11,51,95,87,97,7,12,98,22,27,70,93,43,1,99,0,94,66,16,91,92,71,85,88,15,89,
60,45,42,40,39,35,9,64,47,78,49,8,57,2,48,17,84,4,53,20,38,75,32,31,96,36,46,29,79,62,44,18,28,74,19,24,56,21,50,41,55,83,65,77,14,13,11,25,81,71,58,10,5,59,54,76,86,33,67,80,52,73,72,61,3,37,12,26,16,82,87,27,51,90,30,69,63,6,98,95,23,99,34,7,92,66,94,97,22,0,93,43,85,70,15,68,88,91,89,1,
56,45,35,8,40,39,62,49,17,42,32,48,57,64,47,78,9,2,41,96,74,75,72,31,28,38,53,46,4,84,36,18,19,24,14,83,29,79,34,44,68,55,30,65,33,5,50,59,60,58,25,21,54,81,86,80,10,82,73,13,77,20,3,76,26,52,90,95,61,51,66,67,69,37,87,63,12,70,23,98,93,0,22,6,91,97,27,94,7,92,99,43,11,89,85,1,16,71,88,15,
45,42,35,39,40,60,9,8,17,49,32,64,57,48,79,47,4,2,41,96,28,46,53,38,75,44,50,31,36,65,19,83,18,84,62,78,14,86,72,59,34,29,21,74,68,56,58,3,80,55,77,24,73,76,33,67,5,81,25,90,10,30,11,63,13,69,7,23,20,61,54,82,94,51,37,87,26,12,43,95,22,52,99,98,92,66,0,70,91,6,27,97,85,16,15,1,93,88,89,71,
42,60,45,35,39,57,8,62,40,83,17,49,2,20,9,64,32,4,31,75,48,18,96,74,47,46,53,41,38,21,50,82,36,56,28,55,65,58,78,19,59,13,14,84,86,34,29,5,81,90,67,76,24,10,33,87,68,72,52,73,44,3,54,80,79,51,25,61,30,91,37,26,43,77,98,16,23,95,63,69,22,12,93,70,11,94,92,85,97,0,66,99,6,1,27,15,7,88,89,71,
45,56,42,17,39,57,8,40,35,9,20,96,83,64,74,49,32,4,2,48,47,28,75,31,41,84,36,76,18,46,53,65,50,62,90,79,14,38,44,68,29,78,86,73,54,55,21,5,81,24,60,19,72,77,34,52,33,13,58,11,12,87,51,25,59,80,63,10,82,97,66,69,23,67,43,3,61,30,37,98,26,70,94,27,92,99,95,89,93,91,16,0,6,22,71,7,15,88,1,85,
45,35,40,56,42,8,39,32,2,17,9,20,83,49,57,47,48,4,38,64,53,31,36,84,82,96,29,18,28,46,50,62,75,60,68,14,78,65,21,55,44,41,34,24,26,19,10,77,74,86,25,30,72,5,33,80,90,54,58,3,73,79,52,13,63,67,76,81,59,12,61,51,69,95,66,91,22,70,94,97,37,23,11,99,27,1,7,6,16,98,43,15,87,93,85,0,71,92,89,88,
45,56,40,35,42,39,8,17,82,48,84,2,9,57,64,32,47,4,44,53,28,49,18,46,75,96,31,36,14,78,38,62,10,60,74,19,41,50,25,24,21,34,65,55,79,86,81,29,72,83,68,52,58,73,63,98,76,22,59,33,54,61,67,13,90,95,5,3,37,66,30,80,12,77,69,87,26,20,89,51,91,97,94,93,0,23,43,70,16,11,1,27,92,85,71,99,7,6,15,88,
56,42,35,45,40,8,78,28,39,64,17,9,84,57,32,48,47,49,46,2,41,97,4,36,96,38,79,53,72,50,75,62,14,22,74,83,60,55,21,86,29,44,10,34,65,52,24,76,19,73,71,20,59,25,58,37,5,3,69,67,33,80,90,54,13,81,61,26,12,87,30,18,77,95,51,82,11,98,63,70,16,23,91,99,7,94,66,0,43,85,27,6,92,93,88,68,1,15,31,89,
42,45,56,35,17,40,9,82,8,64,20,48,57,39,84,2,31,4,49,18,14,28,47,97,50,53,36,24,32,38,62,81,10,46,41,75,60,21,65,78,96,29,34,67,83,58,13,19,68,80,86,44,77,73,55,72,59,5,74,30,90,79,76,25,37,22,63,3,33,26,54,69,70,51,52,23,95,7,87,43,66,1,12,85,61,6,92,99,0,98,11,27,93,15,94,91,16,88,71,89,
60,81,45,35,40,39,8,9,31,42,17,48,64,96,84,2,4,47,59,32,18,41,57,56,68,28,79,53,36,49,14,46,21,75,29,50,38,78,62,34,74,72,65,90,54,33,19,67,55,37,86,3,76,82,73,83,24,20,44,69,58,80,10,13,5,51,77,25,61,30,26,16,52,93,23,63,87,1,22,95,66,97,70,6,11,94,92,91,98,12,7,99,43,89,0,27,71,85,88,15,
45,42,56,57,35,17,8,40,39,47,82,48,2,9,31,64,41,84,32,97,28,36,49,4,46,38,53,19,50,75,78,44,18,29,83,21,34,65,62,5,55,68,60,74,24,14,30,81,96,59,13,10,72,37,76,86,33,25,79,58,20,90,26,54,73,67,87,12,69,77,80,61,95,3,52,66,63,22,51,91,98,92,11,23,94,70,6,43,16,27,99,71,85,0,7,15,93,1,89,88,
56,45,39,42,35,8,9,84,40,17,32,64,4,57,44,96,47,2,79,75,48,86,62,83,41,65,46,19,38,36,53,78,14,13,31,49,60,28,18,77,29,58,50,3,82,54,59,90,21,61,55,10,34,52,33,68,94,74,73,76,24,20,26,5,37,69,23,72,91,25,30,63,87,67,81,99,80,27,43,51,97,11,95,16,22,6,98,88,66,1,93,89,12,92,7,0,15,85,70,71,
35,60,45,42,17,8,39,57,2,40,64,78,41,9,84,82,48,96,53,47,32,4,72,28,14,36,75,31,46,19,49,38,37,18,11,21,5,50,24,65,56,44,62,55,61,10,83,29,3,71,86,76,79,33,25,77,74,59,81,13,67,52,73,58,54,87,30,90,80,97,69,20,51,34,0,63,95,26,99,92,22,94,12,70,88,7,15,6,23,43,66,68,91,93,98,16,1,27,89,85,
56,45,35,17,42,40,8,39,64,9,20,79,48,57,32,84,4,31,47,82,2,96,36,53,24,38,29,46,18,62,75,83,50,21,49,41,14,86,73,28,19,78,65,74,72,76,60,44,26,54,55,67,80,33,68,10,25,90,13,11,58,5,51,61,81,59,3,63,95,30,77,87,16,52,37,34,93,98,69,70,12,27,6,43,92,22,94,23,66,71,97,89,91,99,0,85,1,7,88,15,
35,60,83,45,17,42,40,39,57,2,8,48,4,32,84,44,79,64,53,38,49,47,96,28,9,31,36,18,50,74,75,29,55,56,19,13,78,41,62,46,59,10,33,11,24,81,68,72,21,86,14,3,90,5,22,65,73,95,70,23,77,25,54,20,52,67,76,61,37,80,58,30,63,12,82,69,34,43,87,26,7,27,6,51,85,16,66,91,15,98,97,99,88,94,93,92,71,1,89,0,
45,35,60,17,42,39,9,8,41,79,64,2,40,46,48,96,84,32,47,28,73,14,4,53,49,57,75,20,38,83,31,21,65,18,62,50,36,78,77,56,58,55,19,72,5,74,37,24,10,44,13,33,86,68,90,34,30,81,29,25,54,7,76,59,67,69,3,82,6,80,11,93,51,26,95,52,23,87,63,12,61,16,97,22,15,98,94,66,1,92,99,70,91,71,27,88,0,85,89,43,
45,56,42,9,35,39,8,17,49,32,48,40,47,82,20,64,26,96,4,46,2,31,38,53,28,19,14,65,84,36,55,78,75,62,50,5,21,41,18,76,60,57,54,83,34,25,29,58,73,86,44,69,61,33,77,13,72,10,90,24,80,74,81,79,71,67,59,22,87,30,3,37,66,11,52,23,63,51,95,7,12,70,97,99,16,92,0,98,43,88,91,6,1,85,94,27,15,89,93,68,
56,45,42,35,8,17,83,39,4,40,49,64,2,57,44,32,47,9,96,28,48,41,84,31,74,18,53,79,14,36,46,65,62,10,38,55,19,50,5,73,37,78,60,58,68,75,29,72,77,86,24,20,21,13,33,11,54,90,25,3,76,30,63,69,81,52,70,97,26,59,82,61,80,51,6,12,34,67,15,91,95,23,66,43,99,87,98,7,22,1,27,71,92,85,0,93,89,94,16,88,
17,56,35,40,45,42,8,57,82,39,64,2,44,47,84,96,9,32,49,46,78,38,31,28,4,48,53,18,76,19,34,75,41,60,50,29,37,25,24,21,83,30,13,36,73,62,72,55,68,23,74,65,33,58,86,59,5,52,54,79,80,87,10,77,90,94,81,20,14,61,69,51,98,3,7,67,26,11,70,63,16,95,97,93,12,71,88,92,1,43,66,22,89,0,6,27,85,15,91,99,
45,42,35,17,8,60,82,57,40,9,39,2,64,20,32,49,48,46,75,47,36,4,95,84,53,18,38,50,56,28,96,83,41,14,31,19,13,78,62,10,76,21,74,65,5,68,24,55,90,79,44,29,80,33,73,86,61,12,30,34,58,54,81,25,59,67,72,3,37,77,51,63,23,66,87,26,69,52,6,70,11,0,16,94,97,99,92,89,98,93,91,27,43,1,7,22,71,85,88,15,
60,35,42,40,45,8,39,9,17,79,2,57,4,31,49,48,32,20,47,96,38,64,53,28,21,46,18,50,41,84,36,62,19,78,74,83,56,75,29,72,10,81,55,5,65,44,14,68,24,86,76,90,54,13,33,11,59,26,67,30,58,73,25,61,52,3,37,77,99,80,82,34,51,63,16,7,23,69,6,95,91,66,87,98,94,97,70,93,0,1,22,27,12,43,88,15,89,85,92,71,
40,42,45,35,8,60,39,32,44,17,59,9,79,28,84,48,47,4,2,38,31,36,64,55,78,96,49,57,53,74,46,61,30,18,75,56,62,10,14,83,41,29,21,19,50,71,65,77,11,58,24,52,73,5,82,86,76,81,54,20,72,13,33,67,69,91,26,43,3,87,80,70,37,90,25,0,98,12,63,16,34,88,51,85,23,93,92,6,22,68,95,89,66,7,99,27,94,15,97,1,
45,60,40,42,39,35,2,79,8,64,17,44,18,47,49,57,28,32,48,96,14,38,9,4,75,36,46,53,84,29,41,31,19,74,83,10,50,72,59,24,21,55,65,34,61,68,56,62,78,33,86,67,73,5,25,90,82,76,26,81,93,30,54,58,95,13,3,52,80,12,51,77,20,6,37,16,98,22,0,69,87,23,63,97,70,94,66,99,11,7,71,88,43,27,1,91,15,89,92,85,
45,42,8,39,56,35,78,40,20,2,9,17,47,84,64,57,48,96,31,4,46,53,18,14,36,32,28,49,82,62,38,55,50,41,60,72,58,19,81,29,75,83,10,25,65,86,71,24,76,5,34,74,21,77,73,61,44,33,59,90,26,52,13,54,51,67,3,37,30,80,79,22,23,12,69,27,68,95,87,94,11,63,70,98,16,0,91,66,93,99,43,6,92,89,97,85,7,88,1,15,
8,60,35,42,45,39,17,9,64,40,79,44,48,49,57,2,28,47,32,96,31,4,53,38,29,56,46,36,75,84,78,14,50,19,21,24,81,41,62,55,65,76,83,10,73,22,72,74,71,58,34,86,77,25,59,90,33,54,20,61,5,95,82,13,3,12,18,52,69,67,97,63,11,30,80,26,23,37,87,6,43,7,92,16,94,98,66,51,27,93,70,89,1,91,88,68,0,99,15,85,
45,35,40,56,42,9,8,17,84,79,57,39,96,48,32,41,31,47,53,64,28,50,2,4,74,46,44,19,49,68,38,29,36,14,83,59,34,75,18,54,86,25,3,62,60,73,65,21,78,58,24,72,55,67,37,90,81,22,76,13,5,63,26,33,61,52,51,10,20,23,77,66,91,80,69,82,11,30,92,97,70,95,88,87,98,85,99,7,16,94,27,43,12,71,0,93,15,6,1,89,
